CO2_inlet,gas_flow_kg_s,solvent_flow_kg_s,MEA_mass_fraction,absorber_temperature_K,pressure_Pa,column_height_m,column_area_m2,mass_transfer_coefficient,regeneration_temperature_K,feed_temperature_K,initial_loading,capture_percentage,CO2_absorbed_mol_s,CO2_desorbed_mol_s,rich_loading,lean_loading,reboiler_duty_kW,specific_energy_GJ_per_tonne_CO2
0.05217937494139114,95.85461595584141,115.59091071164727,0.22716562190588283,322.88553953378283,156187.72559297556,16.41203567867006,10.24790860413814,0.006236584748756595,395.38142111430545,322.14904996447467,0.24359436490034214,0.0,0.0,0.003363748874854012,0.243602189779343,0.24359436490034214,39835.803288984804,269090.6731273401
0.061272636771050895,141.30246982953102,160.878424618079,0.33030244646388984,318.1601121681163,104723.98819893762,29.782800796454936,10.149575901270627,0.006140980395101498,388.7177329608156,318.219597960151,0.16664182058395863,100.0,8.657974908717232,8.65544242938923,0.1765912926136488,0.16664182058395863,54725.23404091541,143.66368002808002
0.06658650775998577,113.93613792165351,100.85706491130516,0.2640991768292583,320.89836823483193,130614.00001417684,19.73209008965773,9.682755535904395,0.01842080748233552,402.9079054879898,307.94782983061367,0.18856124807660118,32.329042459754085,2.4526782168117367,2.449419723209453,0.19417832273439933,0.18856124807660118,45452.940977159844,421.6454419049167
0.08799488188648553,116.62586030408971,89.84626213423422,0.23097830930671615,318.4805791332872,173969.96545542584,15.434703733162213,5.5539742105204635,0.018229949420989624,391.7398210500113,320.175840967967,0.15897085152324217,100.0,10.262478802368136,10.261003297415938,0.18917307896707614,0.15897085152324217,31861.49092570071,70.55452925603474
0.057803553694703434,128.0982068460695,82.3415505037962,0.3105057342439029,309.4104851999079,122902.25201437349,21.895812018296965,9.408573296228031,0.013446959387363587,390.58265948194594,305.896659882628,0.24607620042144715,0.0,0.0,0.003243558833946288,0.24608394956083857,0.24607620042144715,32815.45527099397,229882.1686246533
0.1779729452773528,122.36028674794301,170.6725647589809,0.36478106579152353,317.81045531767126,166931.37398606422,22.586104883027662,6.018333455784414,0.01803195252249254,401.98731434607737,316.8905815060404,0.23404481620396927,100.0,21.776820617512858,21.773089298471312,0.25540693912117973,0.23404481620396927,71749.89522731066,74.87724364158177
0.11217644240753338,91.8338992879483,109.47746814989152,0.2047514720471284,316.2128422223943,170626.96909451447,28.447627794171584,13.648813535749625,0.015944181135680777,385.83674616551656,319.65032080866905,0.19662424779894008,45.15504794216183,4.6516924705275144,4.651208397603375,0.20929885121578734,0.19662424779894008,34825.45082533116,170.12948216029258
0.1212709437312537,96.20779273558188,112.80303017274322,0.30237837508769155,313.6922461102961,105780.24962251226,27.363832691102495,9.486630726784204,0.015867022268923257,393.7844722570238,307.4794287142448,0.23496341617242222,100.0,11.667209819344869,11.67077068346783,0.25586351787562234,0.23496341617242222,47638.14302271875,92.74786465937889
0.05267456644953696,128.47338873650034,151.40207149589236,0.30229442812346985,318.0635794040014,182457.18842151682,16.150995634924435,5.2531839672741825,0.018536877961461633,385.7680722538293,322.44913965773065,0.19797191241595422,100.0,6.7672800519979806,6.768073625417371,0.20700473485956883,0.19797191241595422,46171.3576843541,155.00874578442327
0.08724833131344445,111.8062546204712,163.00103056385012,0.3557948985040461,318.80198090884807,150459.27345391782,20.278745376174268,12.665472761461439,0.019985766198402855,391.6177403917886,303.52764004033617,0.2377713975379943,100.0,9.7549091460422,9.75584423266279,0.24804671264911538,0.2377713975379943,69095.57368751483,160.92888452007122
0.19800765747957627,112.83346527041834,148.2724878213287,0.31620014419162823,311.15472706188774,119618.49056605477,11.88262271738256,11.51229556165454,0.010063016118285431,392.88378956226046,313.74631743772903,0.19892706072169491,100.0,22.34189014349866,22.34134113509295,0.2280346984058279,0.19892706072169491,58710.39517310257,59.711006948567004
0.10488201648451745,89.08948221467685,142.54111333262438,0.2396229650469326,310.96551446741427,155177.7221922811,21.764640095567493,8.428039375950064,0.00851254130461116,385.08810854087596,306.6933272088317,0.2031337368729923,100.0,9.34388454223686,9.341573886413236,0.21983971188538864,0.2031337368729923,54045.89192314408,131.45928525800772
0.12268869950731257,104.57433964679848,103.43959915671358,0.3637286026181606,312.1166265944457,139035.69158531743,17.929299453817073,11.869251612782785,0.01101999499271894,402.35911417775685,310.1798946846578,0.24779459790550315,100.0,12.830089733101701,12.828508503157192,0.26862186286118267,0.24779459790550315,46875.62248101267,83.02703194151583
0.0802637294586491,116.02824887797013,134.78245099741994,0.3107645965111799,312.74852813017475,170473.75000376994,28.714981493253532,13.64218939967392,0.01295685727574638,397.0604737815615,315.24504240535185,0.22830489552417504,100.0,9.3128599775022,9.313015015091612,0.24188633415733546,0.22830489552417504,53348.74557280261,130.16149863795044
0.1754985540101337,92.98473130769646,177.80693025574882,0.23766359593837225,318.94245103224483,185416.05837973964,22.962921800030916,10.035342928838457,0.010942973410506995,385.6984379538694,309.4442472977061,0.21500881646003547,100.0,16.31868588952154,16.31782099155987,0.23859573326180503,0.21500881646003547,66355.32442424583,92.39793041673711
0.10992786968245111,100.78352387353627,119.05153354949368,0.27492032465966565,304.84618429383204,191695.5239551115,16.894728741275863,5.13271607715109,0.01584152023173854,387.2986667392235,315.98374330438116,0.16096721186634214,100.0,11.078918078508295,11.076657667072057,0.18163943814475547,0.16096721186634214,41684.95525020537,85.51045894320951
0.17445461459068157,147.1265714996178,176.37601920887664,0.21864137886597912,307.5757573390544,164964.2280109246,24.888281896331367,9.207395035310334,0.016694835721530275,385.6680437765721,308.21434111192707,0.24965291069354587,33.30703381617497,8.548886169115582,8.546885075376252,0.26319096740286707,0.24965291069354587,65622.83973102148,174.45996741794775
0.1297292367692347,145.73130604359807,166.6696617226553,0.246533618191894,312.05218640063214,155044.91841649255,13.391823082053524,6.834294722130487,0.007104626407636604,383.1920283072523,311.66305080303306,0.16209821153361237,100.0,18.905611106419737,18.90944367539972,0.19020857149941356,0.16209821153361237,59057.750403933154,70.96542035159804
0.07749371921367752,95.47942851657929,112.91849141534692,0.25723935116089347,313.5600906871678,138688.22236627934,21.088653364524383,11.974605266824305,0.006789096138665921,395.184718536674,321.80368123309813,0.18893634900114575,100.0,7.39905602414619,7.403299044536977,0.20450472020592236,0.18893634900114575,40150.449241596085,123.22923374930555
0.06806702489110229,94.87254200250828,176.40158618791068,0.3557569604662258,309.39181619667806,130146.68059262635,16.678619854600285,5.509505817253286,0.014320917936884673,394.0789197432559,310.78847852103826,0.2341702708180515,100.0,6.457691677966879,6.467714909190784,0.24046555493197946,0.2341702708180515,70152.40342774366,246.45652327538374
0.1190814497039008,131.88876514552356,96.45783433170133,0.3600437940740825,303.39044704734073,146812.9934693149,11.618646434165282,6.055567681777445,0.015127897513375711,396.54802846352754,310.59850440943643,0.22453341233112803,100.0,15.70550535318625,15.705762695844653,0.2521574115706273,0.22453341233112803,41468.982702388435,59.99471322897381
0.12556484692929631,144.2598041068039,117.16303926241658,0.39821542666906473,305.20555551430954,111566.8919974368,26.182785824211688,13.341877647983715,0.01853613342569881,391.6231598304721,315.29434681867565,0.19199881556050113,100.0,18.113960220721104,18.12091623909019,0.2157230278873229,0.19199881556050113,44916.64427423841,56.32170339542634
0.17549630224456275,149.37494086494937,106.4549161828992,0.3622078717663151,313.48721262661695,183720.8094578535,27.541652127500747,8.638639992839671,0.008121077381522832,392.7907279251992,320.9154919066832,0.16685082807585117,100.0,26.214749769798843,26.210649613323422,0.2083724716957921,0.16685082807585117,40103.70446138624,34.766048989457225
0.1496220403009571,98.46261616245889,135.84587254348185,0.31743919699327505,320.68131627799227,114538.0469808859,26.32586700811067,9.011830486938148,0.007096524378357514,387.29269927369836,312.98430594963475,0.21093191872563943,100.0,14.732177523597095,14.735049053459901,0.23180396097097444,0.21093191872563943,49806.59271826644,76.80400691006756
0.14067365609486865,140.89624122533004,80.15314091984872,0.37887170290271815,303.30110088705476,185806.78316964634,17.226442478135723,7.215657806362654,0.0061522614722038715,388.01710763526216,305.9852531788159,0.24404368283801667,100.0,19.820389383191735,19.82069781166053,0.2839118787240873,0.24404368283801667,34039.71207905495,39.02254311730388
0.05039358815936268,118.70662441607345,169.14294906084473,0.2458961013825426,321.82948075278165,131317.7365996861,12.770771758002917,10.158686603087045,0.005483077887052974,388.48668011549563,316.16756486149967,0.17217934246242692,0.0,0.0,0.003405975889764164,0.1721843446086906,0.17217934246242692,57564.14849032573,384024.6896834538
0.10370399414375221,125.68931922394536,97.91361816707023,0.25511665571121067,321.67055104951646,163570.17031966985,23.061835228117637,6.5902611714566115,0.007730676929328785,385.7484335784247,317.30589361074857,0.21601677488894883,69.65295514625075,9.078903589903781,9.076405373784937,0.23821163083100824,0.21601677488894883,32954.927039309594,82.50021904485487
0.13836486514718171,82.16285390619231,171.63229824597784,0.35309521984337977,312.5335233066824,167100.1042361295,26.028144958540263,7.467784718508011,0.017981722798267628,394.03195169564725,315.63791851425253,0.2301919857488559,100.0,11.368452200837892,11.371418509138467,0.2416535566667512,0.2301919857488559,65094.7779350489,130.07089776043938
